Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
94,0|1|2|3|4|5|,3055|1216|385|169|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3055|1216|385|169|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3055|1216|385|169|63|,0|0|0|0|0|0|,15670|2789|1116|357|156|58|,0|0|0|0|0|0|,6742|1182|504|158|66|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6742|1182|504|158|66|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6194|1094|476|149|61|26|,3097|55|12|6|3|25|,0|0|0|0|0|0|
95,0|1|2|3|4|5|,3097|1039|464|143|58|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3097|1039|464|143|58|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3097|1039|464|143|59|,0|0|0|0|0|0|,14460|2871|956|427|131|57|,0|0|0|0|0|0|,6834|1346|440|180|65|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6834|1346|440|180|65|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6144|1214|399|160|63|20|,3130|62|25|6|2|19|,0|0|0|0|0|0|
96,0|1|2|3|4|5|,3014|1152|374|154|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3014|1152|374|154|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3014|1152|374|154|62|,0|0|0|0|0|0|,14620|2776|1065|351|145|60|,0|0|0|0|0|0|,6551|1300|514|167|64|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6551|1300|514|167|64|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6074|1201|480|155|60|30|,3023|73|31|8|4|26|,0|0|0|0|0|0|
97,0|1|2|3|4|5|,3051|1128|449|147|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3051|1128|449|147|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3051|1128|449|147|60|,0|0|0|0|0|0|,15960|2784|1044|418|138|58|,0|0|0|0|0|0|,7011|1246|447|201|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,7011|1246|447|201|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6220|1103|411|185|62|19|,3093|58|22|7|5|18|,0|0|0|0|0|0|
98,0|1|2|3|4|5|,3127|1045|389|178|57|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3127|1045|389|178|57|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3127|1045|389|178|58|,0|0|0|0|0|0|,14020|2886|965|366|162|54|,0|0|0|0|0|0|,6587|1380|472|189|75|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6587|1380|472|189|75|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6029|1258|442|173|69|29|,2951|67|23|7|5|25|,0|0|0|0|0|0|
99,0|1|2|3|4|5|,3078|1191|419|166|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3078|1191|419|166|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3078|1191|419|166|68|,0|0|0|0|0|0|,15420|2834|1104|387|156|65|,0|0|0|0|0|0|,6779|1252|495|186|65|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6779|1252|495|186|65|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6131|1136|455|169|63|32|,3090|64|16|9|3|32|,0|0|0|0|0|0|
100,0|1|2|3|4|5|,3041|1072|439|160|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3041|1072|439|160|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3041|1072|439|160|60|,0|0|0|0|0|0|,15000|2794|1006|415|149|58|,0|0|0|0|0|0|,6643|1277|441|186|60|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6643|1277|441|186|60|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6147|1182|409|174|55|33|,3072|52|14|7|4|31|,0|0|0|0|0|0|
101,0|1|2|3|4|5|,3075|1130|395|167|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3075|1130|395|167|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3075|1130|395|167|53|,0|0|0|0|0|0|,15020|2848|1048|366|154|51|,0|0|0|0|0|0|,6796|1326|468|180|78|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6796|1326|468|180|78|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6116|1194|410|161|73|28|,3052|55|20|7|4|27|,0|0|0|0|0|0|
102,0|1|2|3|4|5|,3064|1139|390|154|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3064|1139|390|154|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3064|1139|390|154|70|,0|0|0|0|0|0|,14010|2839|1045|366|139|68|,0|0|0|0|0|0|,6638|1339|501|189|69|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6638|1339|501|189|69|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6051|1234|453|171|60|31|,2952|60|27|11|0|28|,0|0|0|0|0|0|
103,0|1|2|3|4|5|,3099|1174|426|160|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3099|1174|426|160|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3099|1174|426|160|63|,0|0|0|0|0|0|,15200|2903|1108|390|150|61|,0|0|0|0|0|0|,6613|1281|507|177|69|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6613|1281|507|177|69|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6113|1172|464|163|67|21|,3063|75|27|10|5|21|,0|0|0|0|0|0|
104,0|1|2|3|4|5|,3050|1097|437|153|62|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3050|1097|437|153|62|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3050|1097|437|153|62|,0|0|0|0|0|0|,14280|2875|1024|413|142|59|,0|0|0|0|0|0|,6499|1373|466|219|61|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6499|1373|466|219|61|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6010|1268|433|203|57|29|,2997|55|19|8|6|24|,0|0|0|0|0|0|
105,0|1|2|3|4|5|,3013|1213|414|195|51|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3013|1213|414|195|51|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3013|1213|414|195|56|,0|0|0|0|0|0|,15590|2821|1149|394|187|55|,0|0|0|0|0|0|,6546|1240|498|178|76|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6546|1240|498|178|76|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6091|1160|465|169|68|18|,3034|66|18|11|3|16|,0|0|0|0|0|0|
106,0|1|2|3|4|5|,3057|1094|447|158|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3057|1094|447|158|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3057|1094|447|158|67|,0|0|0|0|0|0|,14090|2863|1016|423|153|62|,0|0|0|0|0|0|,6611|1347|479|210|80|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6611|1347|479|210|80|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6052|1224|434|189|70|31|,2962|75|19|7|2|28|,0|0|0|0|0|0|
107,0|1|2|3|4|5|,3090|1149|415|182|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3090|1149|415|182|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3090|1149|415|182|71|,0|0|0|0|0|0|,15160|2917|1087|390|173|66|,0|0|0|0|0|0|,6851|1322|482|169|85|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6851|1322|482|169|85|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6131|1188|430|150|71|30|,2955|70|22|7|3|29|,0|0|0|0|0|0|
108,0|1|2|3|4|5|,3176|1118|408|143|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3176|1118|408|143|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3176|1118|408|143|69|,0|0|0|0|0|0|,13840|3016|1070|387|138|64|,0|0|0|0|0|0|,6362|1423|510|184|70|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6362|1423|510|184|70|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5953|1301|481|173|61|23|,2952|63|23|7|4|20|,0|0|0|0|0|0|
109,0|1|2|3|4|5|,3001|1238|458|166|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3001|1238|458|166|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3001|1238|458|166|60|,0|0|0|0|0|0|,15750|2855|1171|435|159|55|,0|0|0|0|0|0|,6548|1245|474|193|74|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6548|1245|474|193|74|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6124|1160|440|177|70|29|,3082|50|12|7|2|24|,0|0|0|0|0|0|
110,0|1|2|3|4|5|,3042|1110|428|170|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3042|1110|428|170|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3042|1110|428|170|73|,0|0|0|0|0|0|,14980|2876|1064|406|162|71|,0|0|0|0|0|0|,6566|1229|473|175|73|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6566|1229|473|175|73|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6145|1151|442|167|65|30|,3027|61|20|7|6|28|,0|0|0|0|0|0|
111,0|1|2|3|4|5|,3118|1090|422|160|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3118|1090|422|160|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3118|1090|422|160|61|,0|0|0|0|0|0|,13870|2984|1055|399|146|58|,0|0|0|0|0|0|,6491|1401|481|201|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6491|1401|481|201|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6012|1290|433|184|57|24|,2973|65|22|11|4|23|,0|0|0|0|0|0|
112,0|1|2|3|4|5|,3039|1225|411|173|53|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3039|1225|411|173|53|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3039|1225|411|173|54|,0|0|0|0|0|0|,15560|2920|1177|392|170|54|,0|0|0|0|0|0|,6733|1295|510|171|78|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6733|1295|510|171|78|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6123|1181|456|154|67|19|,3047|56|26|8|4|15|,0|0|0|0|0|0|
113,0|1|2|3|4|5|,3076|1125|430|146|63|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3076|1125|430|146|63|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3076|1125|430|146|67|,0|0|0|0|0|0|,14080|2949|1081|403|141|64|,0|0|0|0|0|0|,6426|1421|513|183|71|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6426|1421|513|183|71|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5942|1319|473|168|64|33|,2995|56|24|12|6|31|,0|0|0|0|0|0|
114,0|1|2|3|4|5|,2947|1263|449|156|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2947|1263|449|156|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2947|1263|449|156|60|,0|0|0|0|0|0|,15620|2841|1208|430|151|56|,0|0|0|0|0|0|,6658|1191|491|190|70|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6658|1191|491|190|70|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6167|1097|456|174|66|29|,3054|62|23|5|4|25|,0|0|0|0|0|0|
115,0|1|2|3|4|5|,3113|1035|433|169|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3113|1035|433|169|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3113|1035|433|169|66|,0|0|0|0|0|0|,14140|2992|1008|414|166|65|,0|0|0|0|0|0|,6497|1442|477|208|88|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6497|1442|477|208|88|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5936|1328|436|190|78|32|,2957|57|21|5|4|30|,0|0|0|0|0|0|
116,0|1|2|3|4|5|,2979|1271|415|185|74|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2979|1271|415|185|74|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2979|1271|415|185|76|,0|0|0|0|0|0|,15900|2880|1226|403|180|73|,0|0|0|0|0|0|,6862|1231|527|180|79|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6862|1231|527|180|79|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6141|1121|471|168|70|29|,3004|56|25|6|1|26|,0|0|0|0|0|0|
117,0|1|2|3|4|5|,3137|1065|446|162|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3137|1065|446|162|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3137|1065|446|162|72|,0|0|0|0|0|0|,14350|3017|1024|431|159|71|,0|0|0|0|0|0|,6331|1365|477|209|76|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,6331|1365|477|209|76|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,5967|1255|454|196|73|36|,2926|67|23|7|2|33|,0|0|0|0|0|0|
118,0|1|2|3|4|5|,3041|1188|431|189|71|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3041|1188|431|189|71|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3041|1188|431|189|74|,0|0|0|0|0|0|,16510|2933|1145|417|186|72|,0|0|0|0|0|0|,7011|1257|479|173|84|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,7011|1257|479|173|84|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6193|1116|432|150|75|34|,3081|63|31|7|2|32|,0|0|0|0|0|0|
119,0|1|2|3|4|5|,3112|1053|401|143|73|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3112|1053|401|143|73|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3112|1053|401|143|75|,0|0|0|0|0|0|,13990|2999|1024|387|136|73|,0|0|0|0|0|0|,6544|1386|472|183|54|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6544|1386|472|183|54|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6039|1273|441|173|47|27|,3036|54|15|10|4|25|,0|0|0|0|0|0|
120,0|1|2|3|4|5|,3003|1219|426|163|43|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3003|1219|426|163|43|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3003|1219|426|163|45|,0|0|0|0|0|0|,15930|2904|1190|415|157|43|,0|0|0|0|0|0|,6593|1265|515|178|72|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6593|1265|515|178|72|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6095|1168|481|168|63|22|,3026|54|27|8|4|20|,0|0|0|0|0|0|
121,0|1|2|3|4|5|,3069|1114|454|160|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1114|454|160|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1114|454|160|61|,0|0|0|0|0|0|,15140|2964|1085|439|158|60|,0|0|0|0|0|0|,6779|1302|490|195|71|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6779|1302|490|195|71|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6108|1183|451|176|57|25|,3009|78|19|8|4|22|,0|0|0|0|0|0|
