Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
84,0|1|2|3|4|5|,3111|1089|395|162|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3111|1089|395|162|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3111|1089|395|162|60|,0|0|0|0|0|0|,13790|2807|981|358|150|56|,0|0|0|0|0|0|,6452|1372|486|168|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6452|1372|486|168|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5988|1283|460|158|70|23|,3020|62|20|8|2|19|,0|0|0|0|0|0|
85,0|1|2|3|4|5|,2968|1221|440|150|68|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2968|1221|440|150|68|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2968|1221|440|150|72|,0|0|0|0|0|0|,16040|2653|1111|405|138|60|,0|0|0|0|0|0|,7127|1184|485|181|61|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,7127|1184|485|181|61|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6298|1044|421|163|55|19|,3208|53|18|7|2|19|,0|0|0|0|0|0|
86,0|1|2|3|4|5|,3090|991|403|156|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3090|991|403|156|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3090|991|403|156|53|,0|0|0|0|0|0|,13520|2794|908|375|144|48|,0|0|0|0|0|0|,6551|1397|427|168|71|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6551|1397|427|168|71|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6056|1297|398|158|64|22|,3023|76|19|3|3|16|,0|0|0|0|0|0|
87,0|1|2|3|4|5|,3033|1221|379|155|61|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3033|1221|379|155|61|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3033|1221|379|155|67|,0|0|0|0|0|0|,14770|2751|1119|352|146|63|,0|0|0|0|0|0|,6537|1236|492|138|66|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6537|1236|492|138|66|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6135|1172|459|129|61|30|,2996|59|29|4|2|27|,0|0|0|0|0|0|
88,0|1|2|3|4|5|,3139|1113|430|125|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3139|1113|430|125|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3139|1113|430|125|62|,0|0|0|0|0|0|,14120|2848|1016|393|117|59|,0|0|0|0|0|0|,6398|1331|484|189|59|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6398|1331|484|189|59|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6027|1260|460|175|55|23|,2965|59|12|8|4|21|,0|0|0|0|0|0|
89,0|1|2|3|4|5|,3062|1201|448|167|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3062|1201|448|167|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3062|1201|448|167|53|,0|0|0|0|0|0|,15800|2803|1102|420|151|48|,0|0|0|0|0|0|,6779|1242|477|165|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6779|1242|477|165|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6203|1132|434|148|61|22|,3037|56|28|5|7|21|,0|0|0|0|0|0|
90,0|1|2|3|4|5|,3166|1076|406|143|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3166|1076|406|143|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3166|1076|406|143|55|,0|0|0|0|0|0|,13660|2890|980|375|135|52|,0|0|0|0|0|0|,6489|1377|472|183|68|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6489|1377|472|183|68|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5976|1297|437|171|62|24|,3013|64|25|11|2|20|,0|0|0|0|0|0|
91,0|1|2|3|4|5|,2963|1233|412|160|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2963|1233|412|160|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2963|1233|412|160|64|,0|0|0|0|0|0|,15980|2731|1142|386|153|61|,0|0|0|0|0|0|,6807|1196|484|179|77|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6807|1196|484|179|77|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6223|1079|445|159|70|24|,3059|54|19|4|3|23|,0|0|0|0|0|0|
92,0|1|2|3|4|5|,3164|1025|426|155|67|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3164|1025|426|155|67|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3164|1025|426|155|68|,0|0|0|0|0|0|,14300|2950|956|385|144|66|,0|0|0|0|0|0|,6761|1384|431|170|68|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6761|1384|431|170|68|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6106|1250|390|155|66|33|,3034|52|12|14|5|29|,0|0|0|0|0|0|
93,0|1|2|3|4|5|,3072|1198|378|141|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3072|1198|378|141|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3072|1198|378|141|65|,0|0|0|0|0|0|,15080|2829|1115|348|135|62|,0|0|0|0|0|0|,6683|1264|515|153|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6683|1264|515|153|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6149|1165|468|144|50|24|,3067|60|29|9|6|23|,0|0|0|0|0|0|
94,0|1|2|3|4|5|,3082|1105|439|135|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3082|1105|439|135|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3082|1105|439|135|45|,0|0|0|0|0|0|,13900|2888|1036|406|129|44|,0|0|0|0|0|0|,6423|1338|510|179|62|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6423|1338|510|179|62|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6036|1257|470|166|56|15|,3048|55|13|10|6|14|,0|0|0|0|0|0|
95,0|1|2|3|4|5|,2988|1202|457|156|50|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2988|1202|457|156|50|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2988|1202|457|156|51|,0|0|0|0|0|0|,15900|2776|1125|435|142|51|,0|0|0|0|0|0|,6879|1227|489|189|64|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6879|1227|489|189|64|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6204|1101|445|172|55|23|,3085|60|19|13|3|22|,0|0|0|0|0|0|
96,0|1|2|3|4|5|,3119|1041|426|159|52|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3119|1041|426|159|52|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3119|1041|426|159|53|,0|0|0|0|0|0|,14220|2909|981|404|149|48|,0|0|0|0|0|0|,6349|1356|444|199|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6349|1356|444|199|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6035|1269|419|186|65|19|,2940|65|18|12|4|16|,0|0|0|0|0|0|
97,0|1|2|3|4|5|,3095|1204|401|174|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3095|1204|401|174|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3095|1204|401|174|64|,0|0|0|0|0|0|,14700|2923|1132|381|170|59|,0|0|0|0|0|0|,6618|1349|518|166|69|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6618|1349|518|166|69|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6044|1226|473|151|65|26|,2945|62|16|10|2|23|,0|0|0|0|0|0|
98,0|1|2|3|4|5|,3099|1164|457|141|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3099|1164|457|141|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3099|1164|457|141|66|,0|0|0|0|0|0|,15240|2918|1095|441|134|61|,0|0|0|0|0|0|,6505|1306|480|209|55|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6505|1306|480|209|55|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6050|1212|451|192|49|29|,3025|59|17|8|4|21|,0|0|0|0|0|0|
99,0|1|2|3|4|5|,3025|1153|434|184|45|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3025|1153|434|184|45|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3025|1153|434|184|53|,0|0|0|0|0|0|,14350|2862|1095|415|180|50|,0|0|0|0|0|0|,6260|1309|489|190|87|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6260|1309|489|190|87|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5969|1247|466|186|80|27|,3072|63|18|13|2|24|,0|0|0|0|0|0|
100,0|1|2|3|4|5|,2897|1184|448|173|78|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2897|1184|448|173|78|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2897|1184|448|173|81|,0|0|0|0|0|0|,15170|2759|1111|428|161|77|,0|0|0|0|0|0|,6614|1230|505|199|70|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6614|1230|505|199|70|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6132|1132|460|183|61|32|,3124|61|24|6|1|28|,0|0|0|0|0|0|
101,0|1|2|3|4|5|,3008|1071|436|177|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3008|1071|436|177|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3008|1071|436|177|64|,0|0|0|0|0|0|,14490|2834|1005|414|166|63|,0|0|0|0|0|0|,6443|1263|437|187|73|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6443|1263|437|187|73|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6089|1211|414|179|70|23|,3044|74|11|13|5|21|,0|0|0|0|0|0|
102,0|1|2|3|4|5|,3045|1137|403|166|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3045|1137|403|166|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3045|1137|403|166|67|,0|0|0|0|0|0|,15330|2870|1078|384|161|65|,0|0|0|0|0|0|,6714|1277|492|155|72|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6714|1277|492|155|72|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6142|1160|460|138|69|31|,3150|69|21|8|1|26|,0|0|0|0|0|0|
103,0|1|2|3|4|5|,2992|1091|439|130|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2992|1091|439|130|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2992|1091|439|130|73|,0|0|0|0|0|0|,14500|2859|1041|416|127|71|,0|0|0|0|0|0|,6433|1350|477|175|61|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6433|1350|477|175|61|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6031|1270|447|168|56|28|,3008|75|26|11|3|28|,0|0|0|0|0|0|
104,0|1|2|3|4|5|,3023|1195|421|157|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3023|1195|421|157|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3023|1195|421|157|53|,0|0|0|0|0|0|,15670|2877|1138|403|152|52|,0|0|0|0|0|0|,6748|1299|520|178|62|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6748|1299|520|178|62|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6105|1188|461|164|52|30|,2993|58|20|7|2|28|,0|0|0|0|0|0|
105,0|1|2|3|4|5|,3112|1130|441|157|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3112|1130|441|157|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3112|1130|441|157|52|,0|0|0|0|0|0|,14410|2962|1074|427|151|50|,0|0|0|0|0|0|,6639|1388|485|193|74|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6639|1388|485|193|74|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6020|1270|445|174|65|22|,3025|70|17|11|3|19|,0|0|0|0|0|0|
106,0|1|2|3|4|5|,2995|1200|428|163|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2995|1200|428|163|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2995|1200|428|163|65|,0|0|0|0|0|0|,15240|2850|1136|411|156|63|,0|0|0|0|0|0|,6809|1272|524|167|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6809|1272|524|167|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6138|1142|474|154|72|20|,3026|50|23|7|6|17|,0|0|0|0|0|0|
107,0|1|2|3|4|5|,3112|1092|451|147|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3112|1092|451|147|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3112|1092|451|147|69|,0|0|0|0|0|0|,14050|2989|1028|428|141|67|,0|0|0|0|0|0|,6415|1389|516|207|67|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6415|1389|516|207|67|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5971|1275|475|188|62|29|,2923|59|20|5|5|25|,0|0|0|0|0|0|
108,0|1|2|3|4|5|,3048|1216|455|183|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|1216|455|183|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|1216|455|183|61|,0|0|0|0|0|0|,16350|2922|1180|436|176|60|,0|0|0|0|0|0|,6665|1193|494|185|67|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6665|1193|494|185|67|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6181|1102|449|172|66|17|,3143|67|25|12|5|16|,0|0|0|0|0|0|
109,0|1|2|3|4|5|,3038|1035|424|160|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3038|1035|424|160|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3038|1035|424|160|62|,0|0|0|0|0|0|,14350|2919|995|405|153|58|,0|0|0|0|0|0|,6822|1381|467|181|71|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6822|1381|467|181|71|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6122|1228|402|161|64|23|,3110|54|15|11|3|19|,0|0|0|0|0|0|
110,0|1|2|3|4|5|,3012|1174|387|150|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3012|1174|387|150|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3012|1174|387|150|65|,0|0|0|0|0|0|,15940|2914|1133|366|145|63|,0|0|0|0|0|0|,7011|1280|518|160|64|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,7011|1280|518|160|64|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6165|1133|468|149|54|31|,3085|59|17|7|4|29|,0|0|0|0|0|0|
111,0|1|2|3|4|5|,3080|1074|451|142|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3080|1074|451|142|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3080|1074|451|142|52|,0|0|0|0|0|0|,14390|2969|1044|435|137|50|,0|0|0|0|0|0|,6386|1379|476|205|73|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6386|1379|476|205|73|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5957|1291|448|194|64|26|,3053|63|24|6|7|21|,0|0|0|0|0|0|
112,0|1|2|3|4|5|,2904|1228|424|188|57|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2904|1228|424|188|57|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2904|1228|424|188|62|,0|0|0|0|0|0|,16370|2809|1194|412|180|60|,0|0|0|0|0|0|,6601|1177|492|181|77|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6601|1177|492|181|77|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6173|1103|463|162|72|18|,3039|58|25|10|1|18|,0|0|0|0|0|0|
113,0|1|2|3|4|5|,3134|1045|438|152|71|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3134|1045|438|152|71|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3134|1045|438|152|71|,0|0|0|0|0|0|,14710|3040|1015|424|145|67|,0|0|0|0|0|0|,6598|1338|456|185|72|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6598|1338|456|185|72|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6073|1230|423|164|65|29|,2976|75|20|6|5|29|,0|0|0|0|0|0|
114,0|1|2|3|4|5|,3097|1155|403|158|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3097|1155|403|158|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3097|1155|403|158|60|,0|0|0|0|0|0|,14950|3006|1119|394|154|60|,0|0|0|0|0|0|,6908|1351|508|172|74|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6908|1351|508|172|74|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6121|1187|446|158|66|22|,3127|62|23|9|3|21|,0|0|0|0|0|0|
115,0|1|2|3|4|5|,2994|1125|423|149|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2994|1125|423|149|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2994|1125|423|149|64|,0|0|0|0|0|0|,14740|2898|1090|412|143|61|,0|0|0|0|0|0|,6549|1342|501|178|65|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6549|1342|501|178|65|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6051|1227|453|167|63|27|,3048|72|27|11|2|25|,0|0|0|0|0|0|
116,0|1|2|3|4|5|,3003|1155|426|156|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3003|1155|426|156|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3003|1155|426|156|63|,0|0|0|0|0|0|,14750|2920|1121|409|150|62|,0|0|0|0|0|0|,6665|1376|488|180|74|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6665|1376|488|180|74|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6034|1249|450|169|68|30|,2983|62|24|13|2|28|,0|0|0|0|0|0|
117,0|1|2|3|4|5|,3051|1187|426|156|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3051|1187|426|156|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3051|1187|426|156|68|,0|0|0|0|0|0|,15010|2977|1163|414|152|65|,0|0|0|0|0|0|,6521|1311|521|193|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6521|1311|521|193|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1212|480|185|59|20|,3015|63|26|7|0|16|,0|0|0|0|0|0|
118,0|1|2|3|4|5|,3026|1149|454|178|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3026|1149|454|178|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3026|1149|454|178|63|,0|0|0|0|0|0|,14090|2953|1127|448|172|62|,0|0|0|0|0|0|,6285|1351|532|187|83|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6285|1351|532|187|83|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5955|1259|504|176|80|26|,2967|73|30|9|0|21|,0|0|0|0|0|0|
119,0|1|2|3|4|5|,2988|1186|474|167|80|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2988|1186|474|167|80|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2988|1186|474|167|85|,0|0|0|0|0|0|,15830|2918|1162|460|165|82|,0|0|0|0|0|0|,6712|1223|508|187|66|44|,0|0|0|0|0|0|,0|0|0|0|0|0|,6712|1223|508|187|66|44|,0|0|0|0|0|0|,0|0|0|0|0|0|,6137|1128|463|175|57|40|,3039|69|21|11|1|39|,0|0|0|0|0|0|
120,0|1|2|3|4|5|,3098|1059|442|164|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3098|1059|442|164|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3098|1059|442|164|57|,0|0|0|0|0|0|,13650|3024|1033|434|161|57|,0|0|0|0|0|0|,6563|1440|499|210|83|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6563|1440|499|210|83|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5968|1305|443|184|74|26|,2975|50|27|11|5|24|,0|0|0|0|0|0|
121,0|1|2|3|4|5|,2993|1255|416|173|69|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2993|1255|416|173|69|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2993|1255|416|173|71|,0|0|0|0|0|0|,16440|2924|1232|401|168|71|,0|0|0|0|0|0|,6755|1193|497|179|74|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6755|1193|497|179|74|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6166|1107|460|168|73|26|,2996|63|22|7|3|23|,0|0|0|0|0|0|
122,0|1|2|3|4|5|,3170|1044|438|161|70|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3170|1044|438|161|70|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3170|1044|438|161|73|,0|0|0|0|0|0|,13840|3108|1028|433|156|72|,0|0|0|0|0|0|,6282|1478|484|208|81|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6282|1478|484|208|81|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5857|1402|437|199|78|27|,2978|77|16|5|3|24|,0|0|0|0|0|0|
123,0|1|2|3|4|5|,2879|1325|421|194|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2879|1325|421|194|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2879|1325|421|194|78|,0|0|0|0|0|0|,16330|2815|1302|418|186|76|,0|0|0|0|0|0|,6670|1220|562|169|94|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,6670|1220|562|169|94|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,6087|1116|519|160|82|36|,3035|47|31|10|2|34|,0|0|0|0|0|0|
124,0|1|2|3|4|5|,3052|1069|488|150|80|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3052|1069|488|150|80|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3052|1069|488|150|82|,0|0|0|0|0|0|,14320|2978|1051|482|146|81|,0|0|0|0|0|0|,6292|1361|472|211|67|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6292|1361|472|211|67|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5952|1288|449|200|61|29|,3001|69|19|9|4|27|,0|0|0|0|0|0|
125,0|1|2|3|4|5|,2951|1219|430|191|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2951|1219|430|191|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2951|1219|430|191|59|,0|0|0|0|0|0|,15350|2886|1197|416|189|56|,0|0|0|0|0|0|,6727|1230|541|181|86|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6727|1230|541|181|86|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6120|1132|488|167|73|20|,3106|45|30|10|4|15|,0|0|0|0|0|0|
