Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
42,0|1|2|3|4|5|,3082|1095|459|149|76|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3082|1095|459|149|76|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3082|1095|459|149|77|,0|0|0|0|0|0|,14460|3082|1095|459|149|77|,0|0|0|0|0|0|,6328|1484|509|211|61|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6328|1484|509|211|61|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5848|1389|472|199|59|32|,2949|60|22|15|3|31|,0|0|0|0|0|0|
43,0|1|2|3|4|5|,2899|1329|450|184|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2899|1329|450|184|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2899|1329|450|184|57|,0|0|0|0|0|0|,16140|2899|1329|450|184|57|,0|0|0|0|0|0|,6570|1248|559|204|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6570|1248|559|204|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6083|1134|501|190|64|27|,3087|53|25|8|1|25|,0|0|0|0|0|0|
44,0|1|2|3|4|5|,2996|1081|476|182|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2996|1081|476|182|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2996|1081|476|182|65|,0|0|0|0|0|0|,14640|2996|1081|476|182|65|,0|0|0|0|0|0|,6367|1393|470|224|77|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6367|1393|470|224|77|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5966|1292|435|210|72|25|,2930|63|27|10|2|23|,0|0|0|0|0|0|
45,0|1|2|3|4|5|,3036|1229|408|200|70|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3036|1229|408|200|70|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3036|1229|408|200|72|,0|0|0|0|0|0|,16220|3036|1229|408|200|72|,0|0|0|0|0|0|,6688|1325|497|169|95|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6688|1325|497|169|95|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6076|1216|444|148|85|30|,3062|67|26|11|8|28|,0|0|0|0|0|0|
46,0|1|2|3|4|5|,3014|1149|418|137|77|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3014|1149|418|137|77|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3014|1149|418|137|79|,0|0|0|0|0|0|,15260|3014|1149|418|137|79|,0|0|0|0|0|0|,6438|1369|473|211|44|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6438|1369|473|211|44|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6039|1268|439|192|38|24|,2961|67|20|10|2|17|,0|0|0|0|0|0|
47,0|1|2|3|4|5|,3078|1201|419|182|36|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3078|1201|419|182|36|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3078|1201|419|182|43|,0|0|0|0|0|0|,15250|3078|1201|419|182|43|,0|0|0|0|0|0|,6526|1398|516|192|83|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6526|1398|516|192|83|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5976|1285|470|176|73|19|,3039|74|21|10|4|18|,0|0|0|0|0|0|
48,0|1|2|3|4|5|,2937|1211|449|166|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2937|1211|449|166|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2937|1211|449|166|70|,0|0|0|0|0|0|,15830|2937|1211|449|166|70|,0|0|0|0|0|0|,6766|1290|490|211|74|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6766|1290|490|211|74|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6088|1185|433|200|65|29|,3038|62|20|11|3|23|,0|0|0|0|0|0|
49,0|1|2|3|4|5|,3050|1123|413|189|62|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3050|1123|413|189|62|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3050|1123|413|189|68|,0|0|0|0|0|0|,14540|3050|1123|413|189|68|,0|0|0|0|0|0|,6398|1448|475|198|84|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6398|1448|475|198|84|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5930|1342|440|184|75|28|,2971|69|25|14|4|26|,0|0|0|0|0|0|
50,0|1|2|3|4|5|,2959|1273|415|170|71|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2959|1273|415|170|71|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2959|1273|415|170|73|,0|0|0|0|0|0|,15460|2379|1031|324|143|58|,0|0|0|0|0|0|,6692|1094|448|136|54|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6692|1094|448|136|54|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6335|1028|424|132|52|29|,3193|44|16|12|3|24|,0|0|0|0|0|0|
51,0|1|2|3|4|5|,3142|984|408|120|49|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3142|984|408|120|49|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3142|984|408|120|54|,0|0|0|0|0|0|,12310|2564|831|323|92|43|,0|0|0|0|0|0|,6536|1424|447|178|47|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6536|1424|447|178|47|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6030|1325|423|164|41|17|,3013|55|21|7|0|16|,0|0|0|0|0|0|
52,0|1|2|3|4|5|,3017|1270|402|157|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3017|1270|402|157|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3017|1270|402|157|42|,0|0|0|0|0|0|,14830|2471|1045|319|126|38|,0|0|0|0|0|0|,6892|1172|491|156|64|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6892|1172|491|156|64|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6279|1060|445|141|63|12|,3117|45|19|7|1|12|,0|0|0|0|0|0|
53,0|1|2|3|4|5|,3162|1015|426|134|62|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3162|1015|426|134|62|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3162|1015|426|134|62|,0|0|0|0|0|0|,13210|2597|855|338|112|54|,0|0|0|0|0|0|,6392|1297|437|159|57|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6392|1297|437|159|57|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6073|1231|416|154|54|27|,3054|57|30|2|5|24|,0|0|0|0|0|0|
54,0|1|2|3|4|5|,3019|1174|386|152|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3019|1174|386|152|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3019|1174|386|152|52|,0|0|0|0|0|0|,14130|2499|1000|327|122|45|,0|0|0|0|0|0|,6639|1196|480|150|69|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6639|1196|480|150|69|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6217|1102|457|137|66|13|,3067|45|26|4|3|13|,0|0|0|0|0|0|
55,0|1|2|3|4|5|,3150|1057|431|133|63|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3150|1057|431|133|63|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3150|1057|431|133|63|,0|0|0|0|0|0|,13680|2614|864|349|116|51|,0|0|0|0|0|0|,6834|1289|417|149|69|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6834|1289|417|149|69|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6229|1175|371|141|62|22|,3136|67|21|6|3|22|,0|0|0|0|0|0|
56,0|1|2|3|4|5|,3093|1108|350|135|59|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3093|1108|350|135|59|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3093|1108|350|135|59|,0|0|0|0|0|0|,13540|2576|927|286|112|49|,0|0|0|0|0|0|,6814|1308|453|144|54|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6814|1308|453|144|54|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6203|1183|407|132|47|23|,3087|81|19|4|2|20|,0|0|0|0|0|0|
57,0|1|2|3|4|5|,3116|1102|388|128|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3116|1102|388|128|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3116|1102|388|128|48|,0|0|0|0|0|0|,14580|2603|918|318|105|44|,0|0|0|0|0|0|,6804|1235|442|146|56|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6804|1235|442|146|56|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6261|1139|398|132|52|18|,3083|66|32|4|3|16|,0|0|0|0|0|0|
58,0|1|2|3|4|5|,3178|1073|366|128|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3178|1073|366|128|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3178|1073|366|128|51|,0|0|0|0|0|0|,14080|2650|903|320|107|41|,0|0|0|0|0|0|,6709|1328|428|181|50|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6709|1328|428|181|50|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6159|1219|393|165|47|15|,3071|63|15|9|2|13|,0|0|0|0|0|0|
59,0|1|2|3|4|5|,3088|1156|378|156|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3088|1156|378|156|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3088|1156|378|156|47|,0|0|0|0|0|0|,15510|2583|985|337|127|43|,0|0|0|0|0|0|,6751|1178|434|149|53|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6751|1178|434|149|53|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6276|1100|401|136|51|21|,3169|59|16|7|2|19|,0|0|0|0|0|0|
60,0|1|2|3|4|5|,3107|1041|385|129|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3107|1041|385|129|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3107|1041|385|129|51|,0|0|0|0|0|0|,14080|2636|900|327|102|41|,0|0|0|0|0|0|,6757|1271|429|153|36|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6757|1271|429|153|36|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6254|1168|391|141|32|14|,3185|61|5|7|1|14|,0|0|0|0|0|0|
61,0|1|2|3|4|5|,3069|1107|386|134|31|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1107|386|134|31|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1107|386|134|31|,0|0|0|0|0|0|,14380|2632|935|334|110|29|,0|0|0|0|0|0|,6467|1242|424|141|45|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6467|1242|424|141|45|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6168|1178|406|135|43|12|,3065|63|19|3|3|10|,0|0|0|0|0|0|
62,0|1|2|3|4|5|,3103|1115|387|132|40|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3103|1115|387|132|40|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3103|1115|387|132|42|,0|0|0|0|0|0|,14740|2637|949|332|107|35|,0|0|0|0|0|0|,6691|1205|438|148|53|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6691|1205|438|148|53|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6224|1129|408|142|45|14|,3101|64|28|12|0|13|,0|0|0|0|0|0|
63,0|1|2|3|4|5|,3123|1065|380|130|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3123|1065|380|130|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3123|1065|380|130|46|,0|0|0|0|0|0|,13680|2723|916|328|114|39|,0|0|0|0|0|0|,6659|1376|461|152|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6659|1376|461|152|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6096|1257|428|142|55|16|,3023|80|27|7|3|14|,0|0|0|0|0|0|
64,0|1|2|3|4|5|,3073|1177|401|135|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3073|1177|401|135|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3073|1177|401|135|54|,0|0|0|0|0|0|,14640|2646|1027|355|123|50|,0|0|0|0|0|0|,6885|1250|465|156|56|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6885|1250|465|156|56|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6234|1120|430|144|49|23|,3148|58|24|6|1|21|,0|0|0|0|0|0|
65,0|1|2|3|4|5|,3086|1062|406|138|48|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3086|1062|406|138|48|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3086|1062|406|138|50|,0|0|0|0|0|0|,13320|2673|913|349|124|47|,0|0|0|0|0|0|,6336|1307|479|172|53|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6336|1307|479|172|53|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6059|1239|457|162|51|14|,2967|59|18|13|2|12|,0|0|0|0|0|0|
66,0|1|2|3|4|5|,3092|1180|439|149|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3092|1180|439|149|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3092|1180|439|149|51|,0|0|0|0|0|0|,15230|2695|1039|391|133|45|,0|0|0|0|0|0|,6719|1247|454|189|47|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6719|1247|454|189|47|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6173|1160|423|175|43|21|,3074|59|28|6|3|19|,0|0|0|0|0|0|
67,0|1|2|3|4|5|,3099|1101|395|169|40|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3099|1101|395|169|40|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3099|1101|395|169|42|,0|0|0|0|0|0|,13600|2736|960|347|149|39|,0|0|0|0|0|0|,6667|1418|452|173|69|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6667|1418|452|173|69|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6070|1269|413|156|61|17|,2976|81|18|5|3|17|,0|0|0|0|0|0|
68,0|1|2|3|4|5|,3094|1188|395|151|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3094|1188|395|151|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3094|1188|395|151|58|,0|0|0|0|0|0|,14750|2706|1049|352|126|54|,0|0|0|0|0|0|,7075|1296|500|149|59|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,7075|1296|500|149|59|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6211|1148|443|128|43|27|,3127|55|21|4|2|23|,0|0|0|0|0|0|
69,0|1|2|3|4|5|,3084|1093|422|124|41|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3084|1093|422|124|41|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3084|1093|422|124|45|,0|0|0|0|0|0|,14230|2714|968|385|106|43|,0|0|0|0|0|0|,6452|1251|472|181|51|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6452|1251|472|181|51|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6113|1176|441|177|48|17|,3087|58|18|10|2|15|,0|0|0|0|0|0|
70,0|1|2|3|4|5|,3026|1118|423|167|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3026|1118|423|167|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3026|1118|423|167|48|,0|0|0|0|0|0|,14330|2710|1002|383|148|44|,0|0|0|0|0|0|,6984|1303|471|194|67|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6984|1303|471|194|67|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6171|1157|415|172|62|23|,3048|72|25|8|7|21|,0|0|0|0|0|0|
71,0|1|2|3|4|5|,3123|1085|390|164|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3123|1085|390|164|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3123|1085|390|164|57|,0|0|0|0|0|0|,12710|2792|995|341|149|51|,0|0|0|0|0|0|,6305|1419|494|168|77|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6305|1419|494|168|77|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5940|1332|460|161|77|25|,2963|71|19|5|3|24|,0|0|0|0|0|0|
72,0|1|2|3|4|5|,2977|1261|441|156|74|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2977|1261|441|156|74|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2977|1261|441|156|75|,0|0|0|0|0|0|,16290|2696|1154|407|144|69|,0|0|0|0|0|0|,6996|1189|500|179|65|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6996|1189|500|179|65|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6241|1067|445|164|61|22|,3095|56|25|10|1|18|,0|0|0|0|0|0|
73,0|1|2|3|4|5|,3146|1011|420|154|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3146|1011|420|154|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3146|1011|420|154|64|,0|0|0|0|0|0|,12880|2908|931|380|138|62|,0|0|0|0|0|0|,6465|1447|444|204|69|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6465|1447|444|204|69|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5951|1354|418|183|66|28|,2933|68|23|10|5|26|,0|0|0|0|0|0|
74,0|1|2|3|4|5|,3018|1286|395|173|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3018|1286|395|173|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3018|1286|395|173|63|,0|0|0|0|0|0|,16100|2757|1179|367|162|60|,0|0|0|0|0|0|,6635|1175|489|144|64|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6635|1175|489|144|64|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6228|1091|458|137|58|28|,3055|58|25|11|4|25|,0|0|0|0|0|0|
75,0|1|2|3|4|5|,3173|1033|433|126|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3173|1033|433|126|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3173|1033|433|126|57|,0|0|0|0|0|0|,13680|2908|950|411|122|56|,0|0|0|0|0|0|,6483|1421|454|202|60|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6483|1421|454|202|60|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5964|1328|426|186|57|26|,2970|73|26|17|2|25|,0|0|0|0|0|0|
76,0|1|2|3|4|5|,2994|1255|400|169|55|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2994|1255|400|169|55|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2994|1255|400|169|56|,0|0|0|0|0|0|,16220|2752|1168|363|156|54|,0|0|0|0|0|0|,6895|1163|518|164|72|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6895|1163|518|164|72|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6250|1049|474|145|64|18|,3115|48|24|4|3|16|,0|0|0|0|0|0|
77,0|1|2|3|4|5|,3135|1001|450|141|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3135|1001|450|141|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3135|1001|450|141|63|,0|0|0|0|0|0|,13980|2912|913|416|129|61|,0|0|0|0|0|0|,6525|1357|418|205|65|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6525|1357|418|205|65|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6066|1246|380|188|58|31|,3022|62|16|9|4|28|,0|0|0|0|0|0|
78,0|1|2|3|4|5|,3044|1184|364|179|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3044|1184|364|179|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3044|1184|364|179|57|,0|0|0|0|0|0|,16080|2822|1087|347|170|52|,0|0|0|0|0|0|,6756|1230|463|161|71|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6756|1230|463|161|71|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6209|1123|424|150|69|25|,3082|68|30|10|5|21|,0|0|0|0|0|0|
79,0|1|2|3|4|5|,3127|1055|394|140|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3127|1055|394|140|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3127|1055|394|140|68|,0|0|0|0|0|0|,13610|2918|984|371|132|63|,0|0|0|0|0|0|,6604|1413|470|185|67|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6604|1413|470|185|67|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1291|435|166|61|29|,2986|51|25|11|2|28|,0|0|0|0|0|0|
80,0|1|2|3|4|5|,3032|1240|410|155|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3032|1240|410|155|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3032|1240|410|155|60|,0|0|0|0|0|0|,15770|2851|1165|391|147|58|,0|0|0|0|0|0|,6777|1227|492|174|79|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6777|1227|492|174|79|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6190|1120|440|157|69|24|,3080|60|22|6|4|22|,0|0|0|0|0|0|
81,0|1|2|3|4|5|,3110|1060|418|151|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3110|1060|418|151|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3110|1060|418|151|67|,0|0|0|0|0|0|,14090|2920|995|400|143|64|,0|0|0|0|0|0|,6587|1355|474|219|57|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6587|1355|474|219|57|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6051|1247|422|201|53|26|,3054|65|33|9|5|23|,0|0|0|0|0|0|
82,0|1|2|3|4|5|,2997|1182|389|192|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|1182|389|192|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|1182|389|192|51|,0|0|0|0|0|0|,15540|2799|1121|369|178|49|,0|0|0|0|0|0|,6741|1239|478|141|76|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6741|1239|478|141|76|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6198|1130|445|131|66|26|,2989|64|18|8|2|24|,0|0|0|0|0|0|
83,0|1|2|3|4|5|,3209|1066|427|123|64|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3209|1066|427|123|64|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3209|1066|427|123|66|,0|0|0|0|0|0|,14130|3040|1002|404|119|62|,0|0|0|0|0|0|,6531|1379|447|189|52|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6531|1379|447|189|52|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6060|1279|405|177|49|29|,3054|66|21|7|4|24|,0|0|0|0|0|0|
