Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1379|1286|1351|1328|1346|1310|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1379|1286|1351|1328|1346|1310|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1379|1286|1351|1328|2656|,0|0|0|0|0|0|,40670|918|847|881|883|1758|,0|0|0|0|0|0|,6201|144|141|130|121|266|,0|0|0|0|0|0|,0|0|0|0|0|0|,6201|144|141|130|121|266|,0|0|0|0|0|0|,0|0|0|0|0|0|,6121|144|140|128|119|262|,3045|7|7|8|8|241|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3076|137|133|120|111|21|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3076|137|133|120|111|21|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3076|137|133|120|132|,0|0|0|0|0|0|,3610|2261|137|133|120|132|,0|0|0|0|0|0|,3440|2175|132|132|115|131|,0|0|0|0|0|0|,0|0|0|0|0|0|,3440|2175|132|132|115|131|,0|0|0|0|0|0|,0|0|0|0|0|0|,3437|2174|132|132|115|131|,1733|107|7|5|5|120|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,1704|2067|125|127|110|11|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1704|2067|125|127|110|11|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1704|2067|125|127|121|,0|0|0|0|0|0|,22660|1446|2067|125|127|121|,0|0|0|0|0|0|,7260|462|678|40|45|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,7260|462|678|40|45|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5938|398|566|35|35|28|,2900|15|21|1|0|25|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3038|383|545|34|35|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3038|383|545|34|35|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3038|383|545|34|38|,0|0|0|0|0|0|,7520|2708|383|545|34|38|,0|0|0|0|0|0|,4778|1775|247|333|27|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,4778|1775|247|333|27|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,4617|1727|234|325|27|24|,2281|97|8|14|1|23|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,2336|1630|226|311|26|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2336|1630|226|311|26|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2336|1630|226|311|27|,0|0|0|0|0|0|,18990|2061|1630|226|311|27|,0|0|0|0|0|0|,6796|768|610|86|122|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,6796|768|610|86|122|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,5671|641|508|71|102|7|,2802|42|28|3|7|7|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,2869|599|480|68|95|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2869|599|480|68|95|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2869|599|480|68|95|,0|0|0|0|0|0|,9160|2646|599|480|68|95|,0|0|0|0|0|0|,5197|1505|358|269|42|62|,0|0|0|0|0|0|,0|0|0|0|0|0|,5197|1505|358|269|42|62|,0|0|0|0|0|0|,0|0|0|0|0|0|,4894|1411|345|253|41|56|,2438|60|22|13|5|50|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,2456|1351|323|240|36|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2456|1351|323|240|36|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2456|1351|323|240|42|,0|0|0|0|0|0|,16690|2286|1351|323|240|42|,0|0|0|0|0|0|,6222|853|531|118|92|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6222|853|531|118|92|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,5565|760|464|107|83|13|,2709|37|21|10|4|13|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,2856|723|443|97|79|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2856|723|443|97|79|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2856|723|443|97|79|,0|0|0|0|0|0|,10920|2715|723|443|97|79|,0|0|0|0|0|0|,5589|1422|344|237|50|42|,0|0|0|0|0|0|,0|0|0|0|0|0|,5589|1422|344|237|50|42|,0|0|0|0|0|0|,0|0|0|0|0|0|,5068|1306|320|219|44|36|,2551|49|12|18|3|31|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,2517|1257|308|201|41|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2517|1257|308|201|41|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2517|1257|308|201|46|,0|0|0|0|0|0|,16270|2404|1257|308|201|46|,0|0|0|0|0|0|,6133|963|501|116|80|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6133|963|501|116|80|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,5497|870|447|103|70|13|,2713|44|26|3|4|12|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,2784|826|421|100|66|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2784|826|421|100|66|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2784|826|421|100|67|,0|0|0|0|0|0|,11440|2652|826|421|100|67|,0|0|0|0|0|0|,5840|1341|416|219|48|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5840|1341|416|219|48|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5185|1189|361|192|44|29|,2572|62|17|10|2|26|,0|0|0|0|0|0|
10,0|1|2|3|4|5|,2613|1127|344|182|42|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2613|1127|344|182|42|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2613|1127|344|182|45|,0|0|0|0|0|0|,13570|2516|1127|344|182|45|,0|0|0|0|0|0|,5917|1081|498|149|76|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5917|1081|498|149|76|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5362|979|454|128|62|15|,2680|47|22|9|6|15|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,2682|932|432|119|56|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2682|932|432|119|56|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2682|932|432|119|56|,0|0|0|0|0|0|,12250|2606|932|432|119|56|,0|0|0|0|0|0|,5878|1281|430|219|49|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5878|1281|430|219|49|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5225|1134|375|196|44|26|,2664|50|13|15|0|21|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2561|1084|362|181|44|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2561|1084|362|181|44|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2561|1084|362|181|49|,0|0|0|0|0|0|,13680|2515|1084|362|181|49|,0|0|0|0|0|0|,5850|1114|451|157|74|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5850|1114|451|157|74|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5354|1006|415|139|65|21|,2656|57|14|9|1|18|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,2698|949|401|130|64|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2698|949|401|130|64|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2698|949|401|130|67|,0|0|0|0|0|0|,12850|2638|949|401|130|67|,0|0|0|0|0|0|,5903|1235|430|178|64|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5903|1235|430|178|64|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5247|1120|379|164|58|32|,2571|46|25|10|3|28|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2676|1074|354|154|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2676|1074|354|154|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2676|1074|354|154|59|,0|0|0|0|0|0|,13730|2624|1074|354|154|59|,0|0|0|0|0|0|,5835|1107|474|169|68|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5835|1107|474|169|68|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5317|1021|426|159|60|17|,2715|52|20|6|2|15|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,2602|969|406|153|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2602|969|406|153|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2602|969|406|153|60|,0|0|0|0|0|0|,13790|2562|969|406|153|60|,0|0|0|0|0|0|,5824|1134|386|184|66|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5824|1134|386|184|66|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5357|1042|345|172|62|22|,2726|65|15|5|1|19|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2631|977|330|167|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2631|977|330|167|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2631|977|330|167|64|,0|0|0|0|0|0|,12390|2586|977|330|167|64|,0|0|0|0|0|0|,5813|1232|440|155|84|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5813|1232|440|155|84|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5221|1125|409|141|76|28|,2678|54|32|8|2|25|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,2543|1071|377|133|74|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2543|1071|377|133|74|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2543|1071|377|133|77|,0|0|0|0|0|0|,14670|2514|1071|377|133|77|,0|0|0|0|0|0|,6199|1104|475|176|53|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6199|1104|475|176|53|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5396|963|415|147|48|31|,2728|30|30|6|2|29|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2668|933|385|141|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2668|933|385|141|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2668|933|385|141|48|,0|0|0|0|0|0|,12270|2635|933|385|141|48|,0|0|0|0|0|0|,5613|1273|447|184|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5613|1273|447|184|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5152|1184|420|173|50|21|,2573|59|14|6|0|21|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2579|1125|406|167|50|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2579|1125|406|167|50|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2579|1125|406|167|50|,0|0|0|0|0|0|,14460|2561|1125|406|167|50|,0|0|0|0|0|0|,5829|1076|459|189|62|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5829|1076|459|189|62|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5352|973|417|175|58|25|,2663|62|27|7|1|23|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2689|911|390|168|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2689|911|390|168|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2689|911|390|168|59|,0|0|0|0|0|0|,12590|2668|911|390|168|59|,0|0|0|0|0|0|,5789|1216|433|186|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5789|1216|433|186|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5250|1098|395|170|60|27|,2612|58|21|12|6|27|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2638|1040|374|158|54|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2638|1040|374|158|54|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2638|1040|374|158|54|,0|0|0|0|0|0|,13100|2622|1040|374|158|54|,0|0|0|0|0|0|,5843|1249|479|156|71|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5843|1249|479|156|71|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5239|1106|424|140|64|27|,2623|46|15|7|2|24|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2616|1060|409|133|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2616|1060|409|133|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2616|1060|409|133|65|,0|0|0|0|0|0|,13460|2598|1060|409|133|65|,0|0|0|0|0|0|,5966|1135|465|171|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5966|1135|465|171|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5324|1018|421|159|53|25|,2602|51|24|12|3|23|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2722|967|397|147|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2722|967|397|147|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2722|967|397|147|52|,0|0|0|0|0|0|,12470|2711|967|397|147|52|,0|0|0|0|0|0|,5913|1228|442|190|60|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5913|1228|442|190|60|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5273|1080|403|172|53|19|,2580|47|13|9|1|17|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2693|1033|390|163|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2693|1033|390|163|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2693|1033|390|163|54|,0|0|0|0|0|0|,13930|2683|1033|390|163|54|,0|0|0|0|0|0|,5901|1102|441|177|70|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5901|1102|441|177|70|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5359|988|409|154|63|25|,2709|45|27|9|2|24|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2650|943|382|145|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2650|943|382|145|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2650|943|382|145|62|,0|0|0|0|0|0|,13160|2645|943|382|145|62|,0|0|0|0|0|0|,5511|1204|441|177|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5511|1204|441|177|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5189|1126|413|168|62|27|,2602|50|18|5|3|21|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2587|1076|395|163|59|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2587|1076|395|163|59|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2587|1076|395|163|65|,0|0|0|0|0|0|,14200|2577|1076|395|163|65|,0|0|0|0|0|0|,5790|1080|461|172|65|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5790|1080|461|172|65|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5345|992|417|158|54|34|,2715|48|16|11|1|29|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2630|944|401|147|53|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2630|944|401|147|53|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2630|944|401|147|58|,0|0|0|0|0|0|,12660|2616|944|401|147|58|,0|0|0|0|0|0|,5999|1281|445|207|64|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5999|1281|445|207|64|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5231|1119|399|174|54|23|,2646|60|20|4|3|21|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2585|1059|379|170|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2585|1059|379|170|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2585|1059|379|170|53|,0|0|0|0|0|0|,14140|2579|1059|379|170|53|,0|0|0|0|0|0|,6069|1121|481|162|80|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6069|1121|481|162|80|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5373|981|415|145|71|15|,2732|41|24|8|2|12|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2641|940|391|137|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2641|940|391|137|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2641|940|391|137|72|,0|0|0|0|0|0|,12600|2638|940|391|137|72|,0|0|0|0|0|0|,5770|1228|438|186|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5770|1228|438|186|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5235|1106|393|175|59|29|,2744|46|19|11|1|27|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2491|1060|374|164|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2491|1060|374|164|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2491|1060|374|164|60|,0|0|0|0|0|0|,14670|2482|1060|374|164|60|,0|0|0|0|0|0|,6132|1039|462|151|64|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6132|1039|462|151|64|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5439|933|417|130|57|24|,2768|56|25|10|3|21|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2671|877|392|120|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2671|877|392|120|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2671|877|392|120|57|,0|0|0|0|0|0|,12410|2661|877|392|120|57|,0|0|0|0|0|0|,5448|1243|398|183|56|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5448|1243|398|183|56|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5172|1169|375|168|55|26|,2582|51|17|9|5|24|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2590|1118|358|159|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2590|1118|358|159|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2590|1118|358|159|52|,0|0|0|0|0|0|,14160|2577|1118|358|159|52|,0|0|0|0|0|0|,5804|1141|452|158|69|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5804|1141|452|158|69|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5320|1046|406|148|61|19|,2635|65|22|6|3|17|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2685|981|384|142|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2685|981|384|142|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2685|981|384|142|60|,0|0|0|0|0|0|,13540|2683|981|384|142|60|,0|0|0|0|0|0|,5890|1186|455|193|76|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5890|1186|455|193|76|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5281|1048|406|172|67|26|,2664|55|17|4|6|23|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2617|993|389|168|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2617|993|389|168|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2617|993|389|168|64|,0|0|0|0|0|0|,14020|2609|993|389|168|64|,0|0|0|0|0|0|,5804|1195|405|163|61|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5804|1195|405|163|61|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5281|1079|364|146|53|32|,2668|54|20|6|1|23|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2613|1025|344|140|52|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2613|1025|344|140|52|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2613|1025|344|140|61|,0|0|0|0|0|0|,13420|2608|1025|344|140|61|,0|0|0|0|0|0|,5872|1158|452|147|60|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5872|1158|452|147|60|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5335|1043|409|136|53|24|,2678|47|30|8|3|22|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2657|996|379|128|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2657|996|379|128|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2657|996|379|128|52|,0|0|0|0|0|0|,13230|2651|996|379|128|52|,0|0|0|0|0|0|,5968|1166|402|191|66|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5968|1166|402|191|66|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5344|1046|364|167|62|17|,2645|58|15|14|2|16|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,2699|988|349|153|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2699|988|349|153|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2699|988|349|153|61|,0|0|0|0|0|0|,13090|2696|988|349|153|61|,0|0|0|0|0|0|,5774|1227|474|158|82|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5774|1227|474|158|82|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5227|1121|414|142|75|21|,2627|46|14|8|4|16|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2600|1075|400|134|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2600|1075|400|134|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2600|1075|400|134|76|,0|0|0|0|0|0|,13710|2597|1075|400|134|76|,0|0|0|0|0|0|,5814|1114|447|193|63|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5814|1114|447|193|63|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5302|1035|400|174|59|30|,2622|65|25|9|4|27|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2680|970|375|165|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2680|970|375|165|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2680|970|375|165|58|,0|0|0|0|0|0|,12650|2676|970|375|165|58|,0|0|0|0|0|0|,5875|1266|445|170|71|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5875|1266|445|170|71|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5230|1130|401|152|60|27|,2620|59|20|7|5|25|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2610|1071|381|145|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2610|1071|381|145|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2610|1071|381|145|57|,0|0|0|0|0|0|,14530|2607|1071|381|145|57|,0|0|0|0|0|0|,6170|1083|483|168|53|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6170|1083|483|168|53|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5412|950|424|151|46|17|,2761|48|21|5|1|15|,0|0|0|0|0|0|
41,0|1|2|3|4|5|,2651|902|403|146|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2651|902|403|146|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2651|902|403|146|47|,0|0|0|0|0|0|,11940|2649|902|403|146|47|,0|0|0|0|0|0|,5808|1271|445|192|85|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5808|1271|445|192|85|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5205|1126|403|177|74|15|,2559|53|24|9|6|14|,0|0|0|0|0|0|
