Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
42,0|1|2|3|4|5|,3067|1104|459|150|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3067|1104|459|150|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3067|1104|459|150|62|,0|0|0|0|0|0|,14660|3067|1104|459|150|62|,0|0|0|0|0|0|,6243|1395|470|200|60|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6243|1395|470|200|60|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6004|1277|447|188|58|26|,3064|49|23|7|2|23|,0|0|0|0|0|0|
43,0|1|2|3|4|5|,2940|1228|424|181|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2940|1228|424|181|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2940|1228|424|181|59|,0|0|0|0|0|0|,15440|2940|1228|424|181|59|,0|0|0|0|0|0|,6926|1293|573|199|80|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6926|1293|573|199|80|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6047|1184|492|183|69|24|,3052|54|23|5|3|22|,0|0|0|0|0|0|
44,0|1|2|3|4|5|,2995|1130|469|178|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2995|1130|469|178|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2995|1130|469|178|68|,0|0|0|0|0|0|,15340|2995|1130|469|178|68|,0|0|0|0|0|0|,6447|1338|504|215|74|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6447|1338|504|215|74|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6001|1242|469|192|69|26|,2981|67|19|10|5|22|,0|0|0|0|0|0|
45,0|1|2|3|4|5|,3020|1175|450|182|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3020|1175|450|182|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3020|1175|450|182|68|,0|0|0|0|0|0|,16090|3020|1175|450|182|68|,0|0|0|0|0|0|,6650|1336|487|202|75|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6650|1336|487|202|75|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6052|1223|437|189|72|26|,3076|69|22|7|1|26|,0|0|0|0|0|0|
46,0|1|2|3|4|5|,2976|1154|415|182|71|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2976|1154|415|182|71|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2976|1154|415|182|71|,0|0|0|0|0|0|,15110|2976|1154|415|182|71|,0|0|0|0|0|0|,6665|1332|526|194|84|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6665|1332|526|194|84|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6023|1220|473|171|80|30|,3040|72|29|9|7|27|,0|0|0|0|0|0|
47,0|1|2|3|4|5|,2983|1148|444|162|73|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2983|1148|444|162|73|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2983|1148|444|162|76|,0|0|0|0|0|0|,14510|2983|1148|444|162|76|,0|0|0|0|0|0|,6483|1377|513|199|74|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6483|1377|513|199|74|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5967|1276|472|185|68|32|,2962|60|25|7|4|28|,0|0|0|0|0|0|
48,0|1|2|3|4|5|,3005|1216|447|178|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3005|1216|447|178|64|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3005|1216|447|178|68|,0|0|0|0|0|0|,15920|3005|1216|447|178|68|,0|0|0|0|0|0|,6869|1344|519|200|74|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6869|1344|519|200|74|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6045|1209|470|175|72|27|,2988|72|16|9|3|21|,0|0|0|0|0|0|
49,0|1|2|3|4|5|,3057|1137|454|166|69|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3057|1137|454|166|69|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3057|1137|454|166|75|,0|0|0|0|0|0|,14330|3057|1137|454|166|75|,0|0|0|0|0|0|,6439|1408|507|201|75|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6439|1408|507|201|75|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5953|1282|473|187|74|31|,2944|53|26|9|2|27|,0|0|0|0|0|0|
50,0|1|2|3|4|5|,3009|1229|447|178|72|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3009|1229|447|178|72|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3009|1229|447|178|76|,0|0|0|0|0|0|,16670|2478|1040|369|154|63|,0|0|0|0|0|0|,6931|1091|463|145|73|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6931|1091|463|145|73|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6054|933|390|126|64|19|,3060|57|17|8|1|18|,0|0|0|0|0|0|
51,0|1|2|3|4|5|,2994|876|373|118|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2994|876|373|118|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2994|876|373|118|64|,0|0|0|0|0|0|,11660|2458|725|310|97|53|,0|0|0|0|0|0|,6393|1360|437|163|50|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6393|1360|437|163|50|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5678|1220|383|147|43|33|,2821|53|19|11|0|32|,0|0|0|0|0|0|
52,0|1|2|3|4|5|,2857|1167|364|136|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2857|1167|364|136|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2857|1167|364|136|44|,0|0|0|0|0|0|,14520|2407|979|303|105|38|,0|0|0|0|0|0|,6733|1156|488|127|44|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6733|1156|488|127|44|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5950|1033|437|110|39|15|,2942|59|26|4|2|13|,0|0|0|0|0|0|
53,0|1|2|3|4|5|,3008|974|411|106|37|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3008|974|411|106|37|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3008|974|411|106|39|,0|0|0|0|0|0|,13020|2528|807|349|95|31|,0|0|0|0|0|0|,6578|1256|391|175|34|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6578|1256|391|175|34|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5822|1119|344|151|31|15|,2903|64|12|11|1|14|,0|0|0|0|0|0|
54,0|1|2|3|4|5|,2919|1055|332|140|30|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2919|1055|332|140|30|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2919|1055|332|140|31|,0|0|0|0|0|0|,12580|2474|904|278|118|27|,0|0|0|0|0|0|,6680|1311|428|143|60|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6680|1311|428|143|60|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,5810|1159|374|123|48|12|,2949|51|14|4|4|11|,0|0|0|0|0|0|
55,0|1|2|3|4|5|,2861|1108|360|119|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2861|1108|360|119|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2861|1108|360|119|45|,0|0|0|0|0|0|,13990|2419|933|318|102|39|,0|0|0|0|0|0|,6956|1132|449|140|48|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6956|1132|449|140|48|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5993|984|376|120|39|20|,2966|50|21|7|5|18|,0|0|0|0|0|0|
56,0|1|2|3|4|5|,3027|934|355|113|34|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3027|934|355|113|34|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3027|934|355|113|36|,0|0|0|0|0|0|,11520|2595|795|296|97|32|,0|0|0|0|0|0|,6271|1412|424|171|63|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6271|1412|424|171|63|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,5622|1272|381|152|58|14|,2811|70|15|8|2|12|,0|0|0|0|0|0|
57,0|1|2|3|4|5|,2811|1202|366|144|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2811|1202|366|144|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2811|1202|366|144|58|,0|0|0|0|0|0|,14730|2411|1040|315|127|51|,0|0|0|0|0|0|,6828|1091|455|142|53|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6828|1091|455|142|53|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5980|970|397|124|48|25|,3020|55|25|6|1|24|,0|0|0|0|0|0|
58,0|1|2|3|4|5|,2960|915|372|118|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2960|915|372|118|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2960|915|372|118|48|,0|0|0|0|0|0|,12050|2560|788|327|111|45|,0|0|0|0|0|0|,6304|1369|422|173|60|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6304|1369|422|173|60|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5685|1228|391|155|57|22|,2819|56|18|7|0|19|,0|0|0|0|0|0|
59,0|1|2|3|4|5|,2866|1172|373|148|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2866|1172|373|148|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2866|1172|373|148|60|,0|0|0|0|0|0|,15090|2480|1017|339|132|54|,0|0|0|0|0|0|,6786|1115|475|158|58|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6786|1115|475|158|58|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5997|962|406|136|49|24|,2984|43|19|10|1|21|,0|0|0|0|0|0|
60,0|1|2|3|4|5|,3013|919|387|126|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3013|919|387|126|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3013|919|387|126|51|,0|0|0|0|0|0|,12890|2598|804|343|113|49|,0|0|0|0|0|0|,6510|1304|374|177|53|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6510|1304|374|177|53|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5836|1145|319|157|45|21|,2852|49|20|14|0|19|,0|0|0|0|0|0|
61,0|1|2|3|4|5|,2984|1096|299|143|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2984|1096|299|143|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2984|1096|299|143|47|,0|0|0|0|0|0|,14400|2593|961|263|126|41|,0|0|0|0|0|0|,6875|1228|466|145|64|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6875|1228|466|145|64|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5865|1046|415|127|55|16|,2892|56|34|3|4|14|,0|0|0|0|0|0|
62,0|1|2|3|4|5|,2973|990|381|124|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2973|990|381|124|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2973|990|381|124|53|,0|0|0|0|0|0|,14100|2601|870|328|106|46|,0|0|0|0|0|0|,6822|1173|416|139|48|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6822|1173|416|139|48|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6003|1033|363|120|45|12|,2915|49|17|8|2|11|,0|0|0|0|0|0|
63,0|1|2|3|4|5|,3088|984|346|112|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3088|984|346|112|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3088|984|346|112|44|,0|0|0|0|0|0|,11910|2732|880|303|99|39|,0|0|0|0|0|0|,6307|1445|454|163|58|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6307|1445|454|163|58|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5631|1272|397|143|51|18|,2821|68|19|12|3|17|,0|0|0|0|0|0|
64,0|1|2|3|4|5|,2810|1204|378|131|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2810|1204|378|131|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2810|1204|378|131|49|,0|0|0|0|0|0|,14240|2493|1065|345|124|44|,0|0|0|0|0|0|,6966|1167|529|158|55|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6966|1167|529|158|55|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5945|991|449|132|48|20|,3006|49|33|9|4|17|,0|0|0|0|0|0|
65,0|1|2|3|4|5|,2939|942|416|123|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2939|942|416|123|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2939|942|416|123|47|,0|0|0|0|0|0|,12920|2642|828|383|111|42|,0|0|0|0|0|0|,6654|1343|412|189|55|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6654|1343|412|189|55|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5781|1153|360|168|48|17|,2800|62|12|10|4|14|,0|0|0|0|0|0|
66,0|1|2|3|4|5|,2981|1091|348|158|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2981|1091|348|158|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2981|1091|348|158|47|,0|0|0|0|0|0|,14420|2629|986|315|148|46|,0|0|0|0|0|0|,6943|1256|445|135|67|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6943|1256|445|135|67|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,5924|1073|386|110|53|13|,2948|52|17|7|4|13|,0|0|0|0|0|0|
67,0|1|2|3|4|5|,2976|1021|369|103|49|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2976|1021|369|103|49|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2976|1021|369|103|49|,0|0|0|0|0|0|,12750|2713|929|329|91|47|,0|0|0|0|0|0|,6198|1354|467|153|51|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6198|1354|467|153|51|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5666|1229|430|138|46|22|,2763|67|21|9|0|17|,0|0|0|0|0|0|
68,0|1|2|3|4|5|,2903|1162|409|129|46|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2903|1162|409|129|46|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2903|1162|409|129|51|,0|0|0|0|0|0|,15130|2629|1045|373|122|51|,0|0|0|0|0|0|,6904|1224|518|167|49|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6904|1224|518|167|49|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5849|1049|428|140|37|22|,2952|47|21|9|1|21|,0|0|0|0|0|0|
69,0|1|2|3|4|5|,2897|1002|407|131|36|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2897|1002|407|131|36|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2897|1002|407|131|37|,0|0|0|0|0|0|,13710|2666|897|371|124|35|,0|0|0|0|0|0|,6495|1248|450|166|60|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6495|1248|450|166|60|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5835|1113|408|154|53|20|,2914|50|25|9|3|18|,0|0|0|0|0|0|
70,0|1|2|3|4|5|,2921|1063|383|145|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2921|1063|383|145|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2921|1063|383|145|52|,0|0|0|0|0|0|,13490|2650|961|357|132|50|,0|0|0|0|0|0|,6336|1273|429|181|64|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6336|1273|429|181|64|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5690|1137|382|165|59|23|,2832|43|23|7|5|22|,0|0|0|0|0|0|
71,0|1|2|3|4|5|,2858|1094|359|158|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2858|1094|359|158|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2858|1094|359|158|55|,0|0|0|0|0|0|,14020|2615|1001|330|151|50|,0|0|0|0|0|0|,6483|1228|474|145|76|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6483|1228|474|145|76|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5737|1079|422|129|63|20|,2853|46|13|4|3|20|,0|0|0|0|0|0|
72,0|1|2|3|4|5|,2884|1033|409|125|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2884|1033|409|125|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2884|1033|409|125|60|,0|0|0|0|0|0|,13510|2637|937|376|116|58|,0|0|0|0|0|0|,6140|1236|426|173|47|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6140|1236|426|173|47|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5621|1120|377|156|43|23|,2883|60|21|7|3|18|,0|0|0|0|0|0|
73,0|1|2|3|4|5|,2738|1060|356|149|40|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2738|1060|356|149|40|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2738|1060|356|149|45|,0|0|0|0|0|0|,13960|2527|973|322|139|44|,0|0|0|0|0|0|,6746|1205|473|151|61|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6746|1205|473|151|61|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5829|1045|408|130|50|14|,2870|45|22|9|1|12|,0|0|0|0|0|0|
74,0|1|2|3|4|5|,2959|1000|386|121|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2959|1000|386|121|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2959|1000|386|121|51|,0|0|0|0|0|0|,12850|2743|938|363|110|49|,0|0|0|0|0|0|,6459|1399|480|172|48|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6459|1399|480|172|48|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5666|1203|428|147|39|18|,2745|68|23|7|2|15|,0|0|0|0|0|0|
75,0|1|2|3|4|5|,2921|1135|405|140|37|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2921|1135|405|140|37|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2921|1135|405|140|40|,0|0|0|0|0|0|,14580|2716|1058|375|131|37|,0|0|0|0|0|0|,6797|1209|498|183|51|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6797|1209|498|183|51|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5800|1053|417|163|41|15|,2863|57|21|11|0|14|,0|0|0|0|0|0|
76,0|1|2|3|4|5|,2937|996|396|152|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2937|996|396|152|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2937|996|396|152|42|,0|0|0|0|0|0|,12560|2726|945|369|143|40|,0|0|0|0|0|0|,6116|1343|471|178|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6116|1343|471|178|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5508|1206|419|163|62|20|,2725|52|16|6|2|18|,0|0|0|0|0|0|
77,0|1|2|3|4|5|,2783|1154|403|157|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2783|1154|403|157|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2783|1154|403|157|62|,0|0|0|0|0|0|,15160|2598|1082|376|151|58|,0|0|0|0|0|0|,6522|1113|451|153|66|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6522|1113|451|153|66|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5753|996|406|137|61|23|,2937|56|17|3|3|22|,0|0|0|0|0|0|
78,0|1|2|3|4|5|,2816|940|389|134|58|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2816|940|389|134|58|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2816|940|389|134|59|,0|0|0|0|0|0|,12870|2624|880|364|127|55|,0|0|0|0|0|0|,6468|1303|447|183|55|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6468|1303|447|183|55|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5729|1155|392|165|46|23|,2811|51|18|5|1|22|,0|0|0|0|0|0|
79,0|1|2|3|4|5|,2918|1104|374|160|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2918|1104|374|160|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2918|1104|374|160|46|,0|0|0|0|0|0|,13710|2727|1044|359|151|43|,0|0|0|0|0|0|,6448|1328|510|162|66|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6448|1328|510|162|66|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5630|1166|447|144|55|17|,2825|73|15|7|2|16|,0|0|0|0|0|0|
80,0|1|2|3|4|5|,2805|1093|432|137|53|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2805|1093|432|137|53|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2805|1093|432|137|54|,0|0|0|0|0|0|,14160|2635|1038|408|128|53|,0|0|0|0|0|0|,6629|1188|472|198|55|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6629|1188|472|198|55|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5691|1039|398|167|47|17|,2809|48|18|7|4|16|,0|0|0|0|0|0|
